iata,icao,latitude,longitude,name,iso_country
GMB,HAGM,8.12876,34.563099,Gambela Airport,ET
GDQ,HAGN,12.5199,37.433998,Gondar Airport,ET
GDE,HAGO,5.93513011932,43.5786018372,Gode Airport,ET
GOR,HAGR,8.1614,35.5529,Gore Airport,ET
QHR,HAHM,8.7163,39.0059,Harar Meda Airport,ET
HUE,HAHU,13.83012,36.88237,Humera Airport,ET
JIJ,HAJJ,9.331907,42.911811,Gerad Wilwal International Airport,ET
BCO,HAJK,5.749655,36.560165,Jinka Airport,ET
JIM,HAJM,7.66609001159668,36.81660079956055,Jimma Airport,ET
ABK,HAKD,6.732577,44.241339,Kebri Dahar Airport,ET
LFO,HAKL,5.6570000648498535,44.349998474121094,Kelafo East Airport,ET
AWA,HALA,7.100611,38.396455,Hawassa International Airport,ET
LLI,HALL,11.975225,38.980198,Lalibela Airport,ET
MKS,HAMA,10.7254,38.7415,Mekane Selam Airport,ET
MQX,HAMK,13.4674,39.533501,Mekele Alula Aba Nega Airport,ET
ETE,HAMM,12.932999610899998,36.1669998169,Metema Airport,ET
NDM,HAMN,9.767,35.099998,Mendi Airport,ET
MUJ,HAMR,5.8646,35.7485,Mui River Airport,ET
MTF,HAMT,6.9571,35.5547,Mizan Teferi Airport,ET
EGL,HANG,5.2897,39.7023,Negele Airport,ET
NEJ,HANJ,9.55,35.466995,Nejjo Airport,ET
NEK,HANK,9.034333,36.613154,Nekemte Airport,ET
PWI,HAPW,11.3126,36.4164,Beles Airport,ET
SXU,HASD,6.80281,37.68622,Soddu Airport,ET
SKR,HASK,5.6923,38.9764,Shakiso Airport,ET
HIL,HASL,6.077545,44.763736,Shilavo Airport,ET
SZE,HASM,11.7875,40.9915,Semera Airport,ET
ASO,HASO,10.018500328063965,34.586299896240234,Asosa Airport,ET
TIE,HATP,7.2024,35.415,Tippi Airport,ET
WRA,HAWR,6.9724,45.3334,Warder Airport,ET
HAZ,HAZ,-4.4033,145.2056,Hatzfeldhaven Airport,PG
BJM,HBBA,-3.32402,29.318501,Bujumbura Melchior Ndadaye International Airport,BI
GID,HBBE,-3.417209,29.911308,Gitega Airport,BI
KRE,HBBO,-2.544772,30.094575,Kirundo Airport,BI
HBT,HBT,6.124043,81.103,Hambantota Seaplane Base,LK
ALU,HCMA,11.9582,50.748,Alula Airport,SO
BIB,HCMB,3.10192,43.627137,Baidoa Airport,SO
CXN,HCMC,11.495627,49.909816,Candala Airport,SO
BSY,HCMD,2.330195,42.311802,Baardheere Airport,SO
HCM,HCME,8.104,49.82,Eil Airport,SO
BSA,HCMF,11.275235,49.139231,Bender Qassim International Airport,SO
GSR,HCMG,9.545975,49.119148,Gardo Airport,SO
HGA,HCMH,9.514082,44.083469,Egal International Airport,SO
BBO,HCMI,10.385035,44.936723,Berbera Airport,SO
LGX,HCMJ,3.8124,42.5459,Lugh Ganane Airport,SO
KMU,HCMK,-0.377353,42.459202,Kismayo Airport,SO
MGQ,HCMM,2.01444,45.304699,Aden Adde International Airport,SO
BLW,HCMN,4.766976,45.2388,Beledweyne Airport,SO
CMO,HCMO,5.358003,48.515281,Hobyo Airport,SO
GLK,HCMR,6.78082990646,47.45470047,Galcaio Airport,SO
CMS,HCMS,10.313889,50.205556,Iskushuban Airport,SO
ERA,HCMU,10.642050549,47.3879814148,Erigavo Airport,SO
BUO,HCMV,9.5275,45.5549,Burao Airport,SO
GGR,HCMW,8.458474,48.568136,Garowe Airport,SO
JIB,HDAM,11.5473,43.1595,Djibouti-Ambouli Airport,DJ
AII,HDAS,11.146889,42.72,Ali-Sabieh Airport,DJ
MHI,HDMO,11.72975,43.209559,Moucha Airport,DJ
OBC,HDOB,11.967000007629395,43.266998291015625,Obock Airport,DJ
TDJ,HDTJ,11.787037,42.917376,Tadjoura Airport,DJ
EMY,HE25,28.090509,30.738738,El Minya Airport,EG
RDL,HE36,30.410714,33.15535,Bardawil International Airport,EG
SQK,HE40,31.47201,25.879272,Sidi EL Barrani Airport,EG
DBB,HEAL,30.924324,28.46161,El Alamein International Airport,EG
AAC,HEAR,31.055324,33.827964,El Arish International Airport,EG
ATZ,HEAT,27.045962,31.01276,Asyut International Airport,EG
HBE,HEBA,30.93249,29.696437,Alexandria International Airport,EG
ABS,HEBL,22.375924,31.611734,Abu Simbel Airport,EG
CAI,HECA,30.111534,31.396694,Cairo International Airport,EG
CCE,HECP,30.06465,31.839974,Capital International Airport,EG
DAK,HEDK,25.41116,29.003273,Dakhla Oasis Airport,EG
HRG,HEGN,27.176776,33.796692,Hurghada International Airport,EG
EGH,HEGR,31.078138,34.153131,El Jora Airport,EG
UVL,HEKG,25.471483,30.588491,El Kharja Airport,EG
LXR,HELX,25.671018,32.706446,Luxor International Airport,EG
RMF,HEMA,25.555548,34.59245,Marsa Alam International Airport,EG
MUH,HEMM,31.324313,27.22227,Mersa Matruh International Airport,EG
HEO,HEO,-9.13658,147.598434,Haelogo Airport,PG
GSQ,HEOW,22.584256,28.721609,El Owainat East International Airport,EG
PSD,HEPS,31.279285,32.240582,Port Said International Airport,EG
SKV,HESC,28.684292,34.064409,Saint Catherine International Airport,EG
HMB,HESG,26.342515,31.743017,Suhaj International Airport,EG
SSH,HESH,27.977272,34.394717,Sharm El Sheikh International Airport,EG
ASW,HESN,23.961075,32.820382,Aswan International Airport,EG
SEW,HESW,29.346234,25.505624,Siwa Oasis North Airport,EG
SPX,HESX,30.108179,30.895728,Sphinx International Airport,EG
TCP,HETB,29.594496,34.775752,Taba International Airport,EG
ELT,HETR,28.208964,33.645483,At Tur Airport,EG
HEY,HEY,31.34600067,-85.65429688,Hanchey Army (Fort Rucker) Heliport,US
HGT,HGT,35.9935,-121.237,Tusi (Hunter Liggett) Army Heliport,US
ASM,HHAS,15.2919,38.910702,Asmara International Airport,ER
MSW,HHMS,15.67,39.370098,Massawa International Airport,ER
ASA,HHSB,13.0718,42.645,Assab International Airport,ER
TES,HHTS,15.104322,36.681711,Tessenei Airport,ER
HPV,HI01,22.209313,-159.44515,Princeville Airport,US
WKL,HI07,19.920546,-155.860628,Waikoloa Heliport,US
JUB,HJJJ,4.87201,31.601101,Juba International Airport,SS
ASV,HKAM,-2.644786,37.252922,Amboseli Airport,KE
HKB,HKB,63.9958,-144.6926,Healy Lake Airport,US
EDL,HKEL,0.404458,35.238899,Eldoret International Airport,KE
EYS,HKES,3.236405,35.974938,Eliye Springs Airport,KE
KLK,HKFG,3.49161,35.836777,Kalokol Airport,KE
GAS,HKGA,-0.463508,39.6483,Garissa Airport,KE
HOA,HKHO,-1.521276,40.003621,Hola Airport,KE
NBO,HKJK,-1.318886,36.928233,Jomo Kenyatta International Airport,KE
KEU,HKKE,-1.586345,35.257455,Keekorok Airport,KE
GGM,HKKG,0.271353,34.78812,Kakamega Airport,KE
KIS,HKKI,-0.086139,34.728901,Kisumu International Airport,KE
ILU,HKKL,-2.906848,38.071738,Kilaguni Airport,KE
KEY,HKKR,-0.3899,35.242093,Kericho Airport,KE
KTL,HKKT,0.971989,34.958599,Kitale Airport,KE
LKG,HKLK,4.20412,34.348202,Lokichogio Airport,KE
LOK,HKLO,3.12197,35.6087,Lodwar Airport,KE
LAU,HKLU,-2.252431,40.912892,Manda Airport,KE
LOY,HKLY,2.763605,36.718325,Loiyangalani Airport,KE
NDE,HKMA,3.933816,41.844114,Mandera Airport,KE
RBT,HKMB,2.344254,37.999996,Marsabit Airport,KE
JJM,HKMK,0.165083,38.195141,Mulika Lodge Airport,KE
MYD,HKML,-3.22931,40.1017,Malindi International Airport,KE
MBA,HKMO,-4.03483,39.5942,Moi International Airport,KE
MRE,HKMS,-1.404588,35.008349,Mara Serena Lodge Airstrip,KE
OYL,HKMY,3.46972,39.101398,Moyale Airport,KE
NYE,HKNI,-0.364414,36.978485,Nyeri Airport,KE
NUU,HKNK,-0.298419,36.159193,Nakuru Lanet Airport,KE
NYK,HKNL,-0.062352,37.041296,Nanyuki Civil Airport,KE
WIL,HKNW,-1.32172,36.8148,Nairobi Wilson Airport,KE
UAS,HKSB,0.534069,37.531991,Samburu Airport,KE
UKA,HKUK,-4.29333,39.571098,Ukunda Airstrip,KE
WJR,HKWJ,1.73324,40.091599,Wajir Airport,KE
SRX,HLGD,31.058578,16.597095,Sirt International Airport / Ghardabiya Airbase,LY
GHT,HLGT,25.145599,10.1426,Ghat Airport,LY
AKF,HLKF,24.178699493408203,23.31399917602539,Kufra Airport,LY
BEN,HLLB,32.096802,20.269501,Benina International Airport,LY
MJI,HLLM,32.89177,13.287878,Mitiga International Airport,LY
LAQ,HLLQ,32.789036,21.954864,Al Abraq International Airport,LY
SEB,HLLS,26.992452,14.466162,Sabha Airport,LY
LMQ,HLMB,30.378099,19.576401,Marsa al Brega Airport,LY
MRA,HLMS,32.325001,15.061,Misrata International Airport,LY
NFR,HLNR,29.2132,21.5924,Nafurah 1 Airport,LY
HUQ,HLON,29.1101,15.9656,Hon Airport,LY
LTD,HLTD,30.145484,9.702095,Ghadames Airport,LY
TOB,HLTQ,31.861,23.907,Tobruk International Airport,LY
QUB,HLUB,26.567499,12.8231,Ubari Airport,LY
ZIS,HLZN,31.774878,12.25006,Alzintan Airport,LY
WAX,HLZW,32.952301,12.0155,Zuwarah International Airport,LY
EDQ,HN-MUG,14.235833,-88.437225,Erandique Airport,HN
HOO,HOO,11.9787,107.5638,Nhon Co Airfield,VN
HRC,HRC,48.3974,70.1915,Sary Su Airport,KZ
GYI,HRYG,-1.6772,29.2589,Gisenyi Airport,RW
BTQ,HRYI,-2.59583,29.7367,Butare Airport,RW
KGL,HRYR,-1.96863,30.1395,Kigali International Airport,RW
RHG,HRYU,-1.496873,29.631343,Ruhengeri Airport,RW
KME,HRZA,-2.462239980697632,28.907899856567383,Kamembe Airport,RW
ATB,HSAT,17.709928,34.057205,Atbara Airport,SD
EDB,HSDB,18.0146,30.9595,Al Dabbah Airport,SD
DOG,HSDN,19.153666,30.430069,Dongola Airport,SD
RSS,HSDZ,11.7859,34.3367,Damazin Airport,SD
ELF,HSFS,13.614899635314941,25.324600219726562,El Fasher Airport,SD
DNX,HSGG,12.532999992370605,35.06700134277344,Galegu Airport,SD
EGN,HSGN,13.481882,22.467119,Geneina Airport,SD
HEG,HSHG,9.994933,29.397718,Heglig Airport,SD
HSJ,HSJ,34.842153,113.273983,Zhengzhou Shangjie Airport,CN
KSL,HSKA,15.387499809265137,36.328800201416016,Kassala Airport,SD
GBU,HSKG,14.925,35.877998,Khashm El Girba Airport,SD
KDX,HSLI,11.137999534600002,29.7010993958,Kadugli Airport,SD
RBX,HSMK,6.831074,29.669073,Rumbek Airport,SS
MWE,HSMN,18.443333,31.843333,Merowe Airport,SD
NUD,HSNH,12.735513,28.410841,En Nahud Airport,SD
UYL,HSNN,12.0535,24.9562,Nyala Airport,SD
NHF,HSNW,15.3556,35.727798,New Halfa Airport,SD
EBD,HSOB,13.1532,30.2327,El-Obeid Airport,SD
PZU,HSPN,19.434558,37.234125,Port Sudan New International Airport,SD
KRT,HSSK,15.5895,32.5532,Khartoum International Airport,SD
MAK,HSSM,9.558739,31.651937,Malakal International Airport,SS
WHF,HSSW,21.802698,31.521578,Wadi Halfa Airport,SD
WUU,HSWW,7.72583,27.975,Wau Airport,SS
ZLX,HSZA,12.9437,23.5631,Zalingei Airport,SD
ARK,HTAR,-3.3677899837493896,36.63330078125,Arusha Airport,TZ
BKZ,HTBU,-1.332,31.8212,Bukoba Airport,TZ
DAR,HTDA,-6.873499,39.207288,Julius Nyerere International Airport,TZ
DOD,HTDO,-6.170559,35.756036,Dodoma Airport,TZ
GTC,HTGE,-2.74233,31.70683,Chato/Geita Airport,TZ
GTZ,HTGR,-2.160833,34.225556,Kirawira B Aerodrome,TZ
MBI,HTGW,-8.919942,33.273981,Songwe Airport,TZ
IRI,HTIR,-7.66863,35.752102,Iringa Airport,TZ
TKQ,HTKA,-4.8862,29.6709,Kigoma Airport,TZ
KIY,HTKI,-8.91123,39.508619,Kilwa Airport,TZ
JRO,HTKJ,-3.427049,37.07353,Kilimanjaro International Airport,TZ
LDI,HTLI,-9.851005,39.75911,Lindi Airport,TZ
LKY,HTLM,-3.37631,35.818298,Lake Manyara Airport,TZ
MFA,HTMA,-7.917478,39.668502,Mafia Airport,TZ
MWN,HTMD,-3.521332,33.615542,Mwadui Airport,TZ
XMI,HTMI,-10.733,38.766998,Masasi Airport,TZ
NPY,HTMP,-6.355374,31.084116,Mpanda Airport,TZ
QSI,HTMS,-3.36333,37.3269,Moshi Airport,TZ
MYW,HTMT,-10.336204,40.181997,Mtwara Airport,TZ
MUZ,HTMU,-1.503,33.8021,Musoma Airport,TZ
MWZ,HTMW,-2.446563,32.936049,Mwanza International Airport,TZ
NCH,HTNA,-10.3575,38.779202,Nachingwea Airport,TZ
JOM,HTNJ,-9.35,34.799999,Njombe Airport,TZ
PMA,HTPE,-5.25726,39.811401,Pemba Airport,TZ
SEU,HTSN,-2.45806,34.822498,Seronera Airport,TZ
SGX,HTSO,-10.683,35.583,Songea Airport,TZ
SUT,HTSU,-7.948889,31.610278,Sumbawanga Airport,TZ
SHY,HTSY,-3.6093,33.5035,Shinyanga Airport,TZ
TBO,HTTB,-5.07639,32.833302,Tabora Airport,TZ
TGT,HTTG,-5.09236,39.071201,Tanga Airport,TZ
ZNZ,HTZA,-6.22202,39.224899,Abeid Amani Karume International Airport,TZ
RUA,HUAR,3.049152,30.911714,Arua Airport,UG
EBB,HUEN,0.042386,32.443501,Entebbe International Airport,UG
ULU,HUGU,2.8055601119995117,32.27180099487305,Gulu Airport,UG
JIN,HUJI,0.453094,33.19356,Jinja Airport,UG
KJJ,HUKJ,0.1968,32.55297,Kajjansi Airfield,UG
KSE,HUKS,0.183,30.1,Kasese Airport,UG
MBQ,HUMA,-0.555278,30.5994,Mbarara Airport,UG
KCU,HUMI,1.75806,31.7367,Masindi Airport,UG
PAF,HUPA,2.326563,31.497698,Pakuba Airport,UG
SRT,HUSO,1.7276899814605713,33.622798919677734,Soroti Airport,UG
TRY,HUTO,0.683,34.167,Tororo Airport,UG
HWI,HWI,58.127399,-134.755997,Hawk Inlet Seaplane Base,US
HYL,HYL,55.481529,-132.646008,Hollis Clark Bay Seaplane Base,US
HZU,HZU,30.677339,104.529397,Chengdu Huaizhou Airport,CN
IBI,IBI,-5.5536,149.19,Iboki Airport,PG
IBL,IBL,-21.708,35.452801,Indigo Bay Lodge Airport,MZ
ICO,ICO,11.4595,123.2506,Sicogon Airstrip,PH
PPJ,ID-0003,-5.644444,106.5625,Pulau Panjang Airport,ID
GXM,ID-0084,-1.128903,113.873075,Kuala Kurun Airport,ID
FSH,ID-0139,2.269614,97.967863,Syekh Hamzah Fansyuri Airport,ID
ENG,ID-0172,-5.305621,102.189546,Enggano Airport,ID
WDB,ID-0181,0.467938,127.948242,Weda Bay Airport,ID
GYO,ID-0214,3.94548,97.35968,Blangkejeren Airport,ID
DHX,ID-0277,-7.749527,111.946831,Dhoho International Airport,ID
SKJ,ID-0290,0.789936,108.960395,Singkawang Airport,ID
RUF,ID-0324,-3.628919,140.953689,Yuruf Airport [UNUSABLE],ID
AAS,ID-AAS,-3.882495,139.310932,Apalapsili Airport,ID
AGD,ID-AGD,-1.3858,133.8737,Anggi Airport,ID
AKQ,ID-AKQ,-4.611588,105.231968,Astra Ksetra Airport,ID
ELR,ID-ELR,-3.785922,139.384497,Elelim Airport,ID
EWE,ID-EWE,-5.496185,138.078361,Ewer Asmat Airport,ID
GAV,ID-GAV,-0.400556,129.895004,Gag Island Airport,ID
IUL,ID-IUL,-3.7051,138.2002,Ilu Airport,ID
KOD,ID-KOD,-0.266669988632,116.583335876,Kotabangun Airport,ID
KRC,ID-KRC,-2.094042,101.47025,Departi Parbo Airport,ID
LLN,ID-LLN,-3.728968,138.710117,Kelila Airport,ID
MSI,ID-MSI,-5.583330154418945,114.43299865722656,Masalembo Airport,ID
NAF,ID-NAF,2.72305011749,117.125999451,Banaina Airport,ID
OBD,ID-OBD,-3.9106,136.2306,Obano Airport,ID
RKI,ID-RKI,-2.1001,99.7044,Mentawai Airport,ID
TMY,ID-TMY,-3.9256,138.4555,Tiom Airport,ID
UGU,ID-ZGP,-3.739503,137.031183,Bilorai Airport,ID
IMA,IMA,-9.5107,150.5246,Iamalele Airport,PG
IMG,IMG,-18.41,35.0045,Inhaminga Airport,MZ
PYG,IN-0012,27.2313,88.587196,Pakyong Airport,IN
AYJ,IN-0025,26.747736,82.163664,Maharshi Valmiki International Airport,IN
AVR,IN-0065,20.814608,77.717765,Amravati  Airport,IN
SDW,IN-0107,16.002552,73.529846,Sindhudurg Airport,IN
NMI,IN-0276,18.984597,73.065253,Navi Mumbai International Airport,IN
RQY,IN-0301,13.858024,75.618868,Rashtrakavi Kuvempu Airport,IN
HGI,IN-0308,26.96683,93.638792,Itanagar Donyi Polo Hollongi Airport,IN
DXN,IN-0392,28.179868,77.611843,Noida International Airport,IN
AHA,IN-0393,22.98753,83.19612,Maa Mahamaya Airport,IN
JGB,IN-JGB,19.074301,82.036797,Jagdalpur Airport,IN
RJI,IN-RJI,33.377899,74.315201,Rajouri Airport,IN
INE,INE,-18.59,36.4489,Chinde Airport,MZ
IOK,IOK,-8.401,146.277,Iokea Airport,PG
IOP,IOP,-8.3614,147.84,Ioma Airport,PG
IRU,IRU,9.299746,80.448627,Iranamadu Seaplane Base,LK
TQR,IT-TQR,42.117775,15.490655,San Domino Island Heliport,IT
ITK,ITK,-9.201527,148.264261,Itokama Airport,PG
IVI,IVI,8.4693,-79.0016,Viveros Island Airport,PA
JIO,JIO,-8.140683,127.909669,Jos Orno Imsula Airport,ID
JLA,JLA,60.484235,-149.722909,Quartz Creek Airport,US
JMB,JMB,-14.698193,16.070148,Jamba Airport,AO
JPN,JPN,38.874908,-77.056682,Pentagon Army Heliport,US
JRA,JRA,40.755107,-74.006896,West 30th Street Heliport,US
JRB,JRB,40.700711,-74.008573,Downtown Skyport Heliport,US
JUH,JUH,30.7403,117.6856,Chizhou Jiuhuashan Airport,CN
AMK,K00C,37.203201,-107.869003,Animas Air Park,US
BDX,K00F,45.470462,-105.457145,Broadus Airport,US
EUE,K05U,39.604198455799995,-116.004997253,Eureka Airport,US
KPT,K06U,41.97600173949999,-114.657997131,Jackpot Airport/Hayden Field,US
RLA,K07,37.935699,-91.813499,Rolla Downtown Airport,US
FID,K0B8,41.252099,-72.032218,Elizabeth Field,US
HUD,K0K7,42.734831,-94.245315,Humboldt Municipal Airport,US
TWD,K0S9,48.053799,-122.810997,Jefferson County International Airport,US
MVM,K0V7,36.716444,-110.228444,Kayenta Airport,US
HCC,K1B1,42.291302,-73.710297,Columbia County Airport,US
AHD,K1F0,34.1469993591,-97.1227035522,Ardmore Downtown Executive Airport,US
GCW,K1G4,35.985787,-113.817072,Grand Canyon West Airport,US
CKE,K1O2,38.9906005859,-122.901000977,Lampson Field,US
ROF,K1O5,41.7304000854,-122.54599762,Montague-Yreka Rohrer Field,US
CNE,K1V6,38.429739,-105.108562,Fremont County Airport,US
RSX,K21,44.991699,-73.363073,Rouses Point Seaplane Base,US
COP,K23,42.629552,-74.890445,Cooperstown-Westville Airport,US
CIL,K29,64.89790344240001,-163.70300293,Council Airport,US
NWH,K2B3,43.3881,-72.189301,Parlin Field,US
IRB,K2F0,30.9057006836,-101.891998291,Iraan Municipal Airport,US
ODM,K2G4,39.580819,-79.33573,Garrett County Airport,US
GNF,K2O1,39.943902,-120.945,Gansner Field,US
CHZ,K2S7,42.57944,-121.879063,Chiloquin State Airport,US
LTW,K2W6,38.315399,-76.550102,St. Mary's County Regional Airport,US
USC,K35A,34.687046,-81.64105,"Union County, Troy Shelton Field",US
AHF,K37V,40.341576,-99.907839,Arapahoe Municipal Airport,US
PCT,K39N,40.3992004395,-74.6588973999,Princeton Airport,US
CTO,K3C8,40.9151,-72.791901,Calverton Executive Airpark,US
NRI,K3O9,36.577598571777,-94.86190032959,Grand Lake Regional Airport,US
GTP,K3S8,42.510101,-123.388,Grants Pass Airport,US
NLE,K3TR,41.835899353027,-86.225196838379,Jerry Tyler Memorial Airport,US
GCD,K3W7,47.922000885,-119.083000183,Grand Coulee Dam Airport,US
VLE,K40G,35.65060043335,-112.14800262451,Valle Airport,US
FPY,K40J,30.0693,-83.580597,Perry-Foley Airport,US
NTJ,K41U,39.32910156,-111.6149979,Manti-Ephraim Airport,US
SBO,K44U,39.029098510699995,-111.837997437,Salina Gunnison Airport,US
JVI,K47N,40.5243988037,-74.59839630130001,Central Jersey Regional Airport,US
UCE,K4R7,30.466299057007,-92.423797607422,Eunice Airport,US
GOL,K4S1,42.41339874,-124.4240036,Gold Beach Municipal Airport,US
KKT,K50I,40.758733,-87.429457,Kentland Municipal Airport,US
PRW,K5N2,45.538313,-90.275978,Prentice Airport,US
EGP,K5T9,28.859766,-100.516682,Maverick County Memorial International Airport,US
BLD,K61B,35.947161,-114.858799,Boulder City Municipal Airport,US
MFH,K67L,36.833105,-114.055928,Mesquite Airport,US
ECA,K6D9,44.312801,-83.422302,Iosco County Airport,US
FMU,K6S2,43.98279953,-124.111000061,Florence Municipal Airport,US
OTS,K74S,48.498513,-122.662513,Anacortes Airport,US
ROL,K74V,40.278301,-110.051003,Roosevelt Municipal Airport,US
CTK,K7G9,43.308842,-96.571225,Canton Municipal Airport,US
WPO,K7V2,38.831412,-107.645763,North Fork Valley Airport,US
ATE,K80F,34.1926002502,-95.6499023438,Antlers Municipal Airport,US
ASQ,K9U3,39.467708,-117.197576,Austin Airport,US
AAF,KAAF,29.727501,-85.027496,Apalachicola Regional Airport,US
ABE,KABE,40.651773,-75.442797,Lehigh Valley International Airport,US
ABI,KABI,32.4113006592,-99.68190002440001,Abilene Regional Airport,US
ABQ,KABQ,35.039976,-106.608925,Albuquerque International Sunport,US
ABR,KABR,45.449100494384766,-98.42179870605469,Aberdeen Regional Airport,US
ABY,KABY,31.532946,-84.196215,Southwest Georgia Regional Airport,US
ACB,KACB,44.988602,-85.198402,Antrim County Airport,US
ACK,KACK,41.25310135,-70.06020355,Nantucket Memorial Airport,US
ACT,KACT,31.611299514770508,-97.23049926757812,Waco Regional Airport,US
ACV,KACV,40.978101,-124.109,California Redwood Coast-Humboldt County Airport,US
ACY,KACY,39.456201,-74.577511,Atlantic City International Airport,US
ADG,KADG,41.866205,-84.077983,Lenawee County Airport,US
ADT,KADH,34.805214,-96.671988,Ada Regional Airport,US
ADM,KADM,34.30301,-97.0196342,Ardmore Municipal Airport,US
ADS,KADS,32.9686012268,-96.8364028931,Addison Airport,US
ADW,KADW,38.810799,-76.866997,Joint Base Andrews,US
KAE,KAE,56.973,-133.945999,Kake Seaplane Base,US
AEL,KAEL,43.68149948,-93.36720276,Albert Lea Municipal Airport,US
AEX,KAEX,31.325828,-92.546702,Alexandria International Airport,US
KAF,KAF,-6.2655,155.3052,Karato Airport,PG
AFF,KAFF,38.972497,-104.821125,USAF Academy Airfield,US
WSG,KAFJ,40.136501,-80.290199,Washington County Airport,US
AFN,KAFN,42.805099,-72.002998,Jaffrey Airfield Silver Ranch Airport,US
AFO,KAFO,42.7112007141,-110.942001343,Afton Municipal Airport,US
AFW,KAFW,32.99044,-97.31947,Perot Field/Fort Worth Alliance Airport,US
AGC,KAGC,40.354401,-79.930199,Allegheny County Airport,US
AGO,KAGO,33.228001,-93.217002,Magnolia Municipal Airport / Ralph C Weiser Field,US
AGS,KAGS,33.3699,-81.9645,Augusta Regional At Bush Field,US
AHC,KAHC,40.26620102,-120.1529999,Amedee Army Air Field,US
AHH,KAHH,45.2811012268,-92.37539672850001,Amery Municipal Airport,US
AHN,KAHN,33.948842,-83.325634,Athens Ben Epps Airport,US
AIA,KAIA,42.052543,-102.803965,Alliance Municipal Airport,US
AID,KAID,40.10860061649999,-85.6129989624,Anderson Municipal Darlington Field,US
AIK,KAIK,33.649399,-81.684998,Aiken Regional Airport,US
AIO,KAIO,41.40729904,-95.04689789,Atlantic Municipal Airport,US
AIV,KAIV,33.106499,-88.1978,George Downer Airport,US
AIZ,KAIZ,38.0960006714,-92.54949951170002,Lee C Fine Memorial Airport,US
KAK,KAK,-6.2452,143.5516,Kar Airport,PG
AKO,KAKO,40.1755981445,-103.222000122,Colorado Plains Regional Airport,US
AKC,KAKR,41.037355,-81.46784,Akron Fulton International Airport,US
ALB,KALB,42.748299,-73.801697,Albany International Airport,US
ALI,KALI,27.7409,-98.026901,Alice International Airport,US
ALM,KALM,32.837818,-105.993149,Alamogordo White Sands Regional Airport,US
ALN,KALN,38.89030075069999,-90.0459976196,St Louis Regional Airport,US
ALO,KALO,42.557098388671875,-92.40029907226562,Waterloo Regional Airport,US
ALS,KALS,37.434898,-105.866997,San Luis Valley Regional Airport/Bergman Field,US
ALW,KALW,46.09489822,-118.288002,Walla Walla Regional Airport,US
ALX,KALX,32.914699554399995,-85.9629974365,Thomas C Russell Field,US
AMA,KAMA,35.217857,-101.706444,Rick Husband Amarillo International Airport,US
AMN,KAMN,43.322101593,-84.68800354,Gratiot Community Airport,US
AMW,KAMW,41.992001,-93.621803,Ames Municipal Airport,US
ANB,KANB,33.5882,-85.8581,Anniston Regional Airport,US
AND,KAND,34.4945983887,-82.70939636230001,Anderson Regional Airport,US
SLT,KANK,38.5383,-106.049004,Salida Airport - Harriet Alexander Field,US
ANP,KANP,38.942902,-76.568398,Lee Airport,US
ANQ,KANQ,41.639702,-85.083504,Tri State Steuben County Airport,US
ANW,KANW,42.579201,-99.992995,Ainsworth Regional Airport,US
ANY,KANY,37.158501,-98.079597,Anthony Municipal Airport,US
AOH,KAOH,40.706902,-84.026703,Lima Allen County Airport,US
AOO,KAOO,40.296398,-78.32,Altoona Blair County Airport,US
APA,KAPA,39.57009888,-104.848999,Centennial Airport,US
APC,KAPC,38.2132,-122.280998,Napa County Airport,US
APF,KAPF,26.1525993347,-81.7752990723,Naples Municipal Airport,US
APG,KAPG,39.466202,-76.1688,Phillips Army Air Field,US
APH,KAPH,38.068631,-77.319318,Mary Walker LZ Airport,US
APN,KAPN,45.0780983,-83.56030273,Alpena County Regional Airport,US
APT,KAPT,35.060699,-85.585297,Marion County Airport - Brown Field,US
APV,KAPV,34.575298309299995,-117.185997009,Apple Valley Airport,US
ARA,KARA,30.0378,-91.883904,Acadiana Regional Airport,US
ARB,KARB,42.2229995728,-83.74559783939999,Ann Arbor Municipal Airport,US
ARG,KARG,36.124667,-90.925111,Walnut Ridge Regional Airport,US
WHT,KARM,29.254299,-96.154404,Wharton Regional Airport,US
AUZ,KARR,41.771900177,-88.47570037839999,Aurora Municipal Airport,US
ART,KART,43.991901,-76.021698,Watertown International Airport,US
ARV,KARV,45.927898,-89.730904,Lakeland Airport Noble F Lee Memorial Field,US
